NV,3080156,136,116,128,138,231,134,117,888,722,850,1067,1696,876,681
NY,19453561,8236,9946,10575,10621,10453,8174,8658,12385,13149,15761,15775,14642,11073,9873
OH,11689100,354,372,366,364,366,332,407,2418,1526,2222,2280,2137,2128,4215
OK,3956971,102,74,110,160,52,145,75,102,420,1775,6774,52,10399,75
OR,4217737,156,50,0,82,58,49,64,2378,1547,0,981,1499,1157,1113
PA,12801989,1178,1676,1751,1989,1680,1579,1470,3559,5458,5666,5075,5580,5845,4613
PR,3193694,109,63,42,63,47,60,38,236,462,418,437,300,534,359
RI,1059361,289,280,404,279,273,261,206,1448,1727,2374,1362,1572,1486,1577
SC,5148714,112,142,273,240,135,368,0,1220,1768,543,2493,819,4336,0
SD,884659,104,90,89,54,73,32,48,445,267,411,345,407,216,379
TN,6829174,194,252,228,272,224,336,169,3655,3777,2722,2959,3520,5188,1881
TX,28995881,923,890,1441,877,1091,986,464,3077,3925,8143,8999,6518,2306,13955
UT,3205958,97,104,126,130,108,63,70,1591,1680,2263,2127,1361,1190,2432
VA,8535519,197,568,467,397,312,455,241,1789,1972,1966,1984,1688,3669,609
VT,623989,21,20,33,49,23,33,32,661,561,284,217,356,484,331
WA,7614893,89,155,309,363,345,413,394,1392,2032,4172,4128,4720,5063,4989
WI,5822434,142,157,222,164,215,198,223,1236,1455,1801,1309,1603,1938,1405
WV,1792147,34,23,31,61,50,67,21,771,874,661,1257,436,2052,1081
WY,578759,21,3,20,17,87,6,13,21,462,816,77,87,70,679
AK,731545,14,14,14,10,14,5,12,230,14,980,409,876,54,308
AL,4903185,216,148,199,156,96,122,53,2009,1086,684,806,399,604,1510
AR,3017804,87,39,61,59,61,50,47,785,632,1115,526,1395,697,2235
AZ,7278717,250,250,171,185,124,132,238,250,2237,1793,1466,1563,2480,2649
CA,39512223,1412,1325,1510,1036,673,1035,739,1421,77075,1510,2037,673,1223,739
CO,5758736,392,445,386,376,339,0,566,1437,1215,1380,1420,1146,0,1522
CT,3565287,399,362,1090,267,429,557,578,842,1652,1090,1433,429,1000,2122
DC,705749,96,145,104,67,91,94,59,300,709,410,1155,91,580,213
DE,973764,80,143,57,25,49,55,32,447,879,429,551,319,1480,2180
FL,21477737,1040,1526,1575,1055,617,865,1227,10297,8819,12851,9757,5244,6060,9155
GA,10617423,487,329,483,710,709,1120,158,1051,700,1825,1921,3436,2337,158
HI,1415872,32,34,27,50,4,29,24,645,1753,27,1485,250,646,976
IA,3155070,82,87,85,65,52,73,88,519,700,700,750,416,726,1149
ID,1787065,64,122,222,144,110,105,49,1327,803,441,537,779,901,375
IL,12671821,899,1453,1209,715,986,937,461,4503,4080,3183,2557,4173,3842,2223
IN,6732219,458,516,398,474,406,373,272,2394,1449,1152,1436,596,1342,1556
KS,2913314,49,78,68,70,54,60,49,596,426,395,648,415,442,360
KY,4467673,86,61,90,89,111,41,45,1005,2707,4814,255,635,751,432
LA,4648794,514,2199,1147,2726,1187,1212,485,1313,2654,1412,2726,5622,3722,5677
MA,6892503,765,1334,1436,1228,1118,868,797,2374,4506,4918,3642,3685,3274,2932
MD,6045680,484,367,427,346,325,247,174,2243,1553,2042,1657,2365,1552,962
ME,1344212,14,24,56,32,41,28,22,14,24,56,32,41,2694,22
MI,9986857,877,1002,1203,1130,1592,1291,1579,2949,4145,3617,3492,3617,3071,5846
MN,5639632,59,39,63,83,57,93,98,1403,1624,1283,1900,945,1423,946
MO,6137428,76,178,279,253,254,296,193,2268,3257,1508,2003,1232,1410,1657
MS,2976149,183,97,181,104,136,90,89,447,380,181,1041,175,548,429
MT,1068778,21,22,16,19,24,13,17,405,579,240,383,476,91,17
NC,10488084,183,309,236,273,86,191,267,1089,6866,2683,2163,3051,2051,1652
ND,762062,21,13,14,20,22,10,10,559,396,804,470,220,403,373
NE,1934408,42,42,33,36,38,27,37,500,571,509,503,544,347,616
NH,1359711,81,61,64,0,101,0,100,446,390,497,93,572,27,862
NJ,8882190,3381,4229,4305,3335,3559,2060,3250,3429,4229,4305,3335,3559,2060,3250
NM,2096829,48,92,40,48,34,44,0,1148,762,727,723,679,1304,173
NV,3080156,94,228,56,179,166,117,258,574,1403,430,1069,838,474,1795
NY,19453561,8327,10841,10482,8669,7917,9298,6984,10332,12260,11073,9416,7917,9420,7124
OH,11689100,304,427,410,355,348,266,280,1581,3069,3047,5024,348,1650,6330
OK,3956971,93,171,109,160,154,84,52,93,171,109,160,154,84,52
OR,4217737,69,100,73,90,46,84,58,3021,100,1276,2123,46,859,1399
PA,12801989,1493,1597,1404,1211,962,756,693,6248,6318,5997,5271,4782,3868,3716
PR,3193694,23,74,62,30,47,65,47,468,556,445,195,214,264,90
RI,1059361,182,137,101,62,100,73,78,1070,620,717,436,645,298,190
SC,5148714,132,363,0,261,210,158,151,530,10956,0,408,417,456,1145
SD,884659,28,25,22,36,21,7,11,341,419,376,314,294,131,351
TN,6829174,312,254,222,162,444,405,297,3597,3298,3006,1997,4648,3651,2433
TX,28995881,702,780,661,672,731,389,325,6485,7207,4424,2150,4134,6723,9795
UT,3205958,177,182,172,62,125,81,87,2672,3613,2847,62,2529,2429,1923
VA,8535519,230,395,306,222,234,230,130,1889,2152,1110,2023,1709,1133,1299
VT,623989,31,52,70,31,39,27,37,588,377,481,222,213,231,235
WA,7614893,171,207,415,397,450,465,563,1925,2492,4638,4774,4512,4416,4887
WI,5822434,167,213,223,219,236,163,146,1310,1482,2060,1498,1444,1519,146
WV,1792147,42,45,20,26,29,36,13,1110,1274,854,892,403,997,279
WY,578759,10,25,12,20,21,15,8,95,241,265,221,219,159,286
AK,731545,17,16,10,17,6,14,0,396,517,518,152,663,40,0
AL,4903185,110,109,81,223,68,48,29,110,109,591,1064,423,441,201
AR,3017804,22,23,46,55,62,44,9,89,1393,46,67,490,44,195
AZ,7278717,46,137,159,127,93,92,113,5498,137,7108,127,93,92,113
CA,39512223,1065,764,873,651,253,369,197,1065,3169,873,1459,2469,885,1263
CO,5758736,327,304,344,174,192,129,116,1273,1250,1714,189,1285,659,770
CT,3565287,702,0,279,137,257,203,192,2798,0,1484,602,341,597,1208
DC,705749,38,37,36,48,46,21,18,258,314,271,203,228,82,156
DE,973764,18,51,33,15,24,23,12,18,51,33,15,24,23,12
FL,21477737,483,998,410,673,270,241,341,3704,7180,4445,8367,2247,2064,3073
GA,10617423,285,365,476,278,221,254,172,1228,821,476,2469,474,254,877
HI,1415872,31,14,11,5,13,21,8,2492,14,11,5,768,634,2692
IA,3155070,38,63,56,34,21,19,15,638,635,1162,34,263,272,828
ID,1787065,31,41,66,50,23,3,5,679,674,603,178,23,578,134
IL,12671821,1105,465,488,673,330,262,224,1166,3484,4423,1749,2410,1351,1312
IN,6732219,282,251,336,168,112,106,58,1141,1220,1949,1127,313,865,408
KS,2913314,58,59,34,42,28,16,18,523,442,360,509,274,1669,18
KY,4467673,92,54,50,41,33,20,5,326,1053,666,237,1103,20,290
LA,4648794,225,569,441,510,407,216,335,2485,3233,2889,6068,2441,2439,2115
MA,6892503,698,1007,833,579,679,382,131,3319,4671,4917,3248,5365,4451,2787
MD,6045680,247,218,194,157,74,61,44,838,11422,194,157,74,61,44
ME,1344212,42,43,13,6,24,18,18,42,43,13,217,163,223,527
MI,9986857,919,1066,1324,1140,1180,1093,1240,1515,1762,2410,2888,1853,1142,1240
MN,5639632,38,47,75,63,58,51,44,1171,3790,1001,1416,5638,1039,44
MO,6137428,0,169,167,146,173,0,93,1465,9713,167,146,173,0,93
MS,2976149,95,84,94,108,57,71,42,95,84,269,725,57,409,42
MT,1068778,25,21,37,18,7,12,3,887,666,462,180,305,497,3
NC,10488084,105,172,127,132,106,101,42,1313,2219,2099,2289,1844,101,1958
ND,762062,17,19,9,13,6,3,2,546,382,388,305,280,101,93
NE,1934408,12,11,12,12,9,2,2,64,143,177,280,329,619,2
NH,1359711,27,29,21,29,7,23,13,868,261,394,645,909,73,186
NJ,8882190,2262,2299,1949,2474,727,831,930,2830,2839,2886,3209,2127,7966,930
NM,2096829,46,55,24,12,17,18,8,1573,819,696,939,852,569,599
NV,3080156,117,86,115,99,43,88,36,511,1740,1464,446,297,464,1042
NY,19453561,7195,7683,7377,6447,5146,4790,5707,9231,7683,16272,12178,7063,8191,11181
OH,11689100,247,269,270,163,140,122,91,247,269,2563,2389,13920,122,91
OK,3956971,52,55,74,84,58,25,14,52,96,126,153,70,41,25
OR,4217737,69,65,87,118,0,18,30,1185,1183,1557,2603,0,701,785
PA,12801989,643,533,531,560,276,207,165,4807,4238,4575,5248,2550,2048,1631
PR,3193694,27,21,15,13,12,8,8,102,220,142,60,49,79,8
RI,1059361,105,64,31,41,28,19,16,314,240,202,176,173,238,166
SC,5148714,235,83,0,32,126,0,103,607,101,0,32,291,546,103
SD,884659,22,10,12,5,11,2,7,535,205,414,1154,29,28,22
TN,6829174,164,170,246,173,117,52,110,2072,2077,936,2940,495,7245,110
TX,28995881,500,321,335,422,564,58,18,500,1273,1907,7508,1763,1054,1281
UT,3205958,117,122,78,56,47,42,76,2564,1946,1456,817,967,734,1282
VA,8535519,151,135,144,69,101,36,35,1292,1694,1004,750,799,737,325
VT,623989,22,21,28,25,35,28,21,291,324,124,934,241,145,220
WA,7614893,242,288,464,435,440,438,463,1745,2509,4153,4252,4808,5062,5044
WI,5822434,142,165,163,139,142,59,41,1318,2092,1557,1494,1852,1187,820
WV,1792147,17,20,25,12,19,4,4,374,552,748,272,149,166,59
WY,578759,4,12,17,9,15,3,2,79,264,159,98,244,118,154
AK,731545,8,2,6,0,3,2,0,188,72,254,26,72,191,0
AL,4903185,14,43,13,22,10,8,16,1436,43,13,22,10,8,16
AR,3017804,47,22,50,13,11,0,6,144,216,50,74,39,65,29
AZ,7278717,48,39,21,16,8,2,6,48,39,36,27,8,17,6
CA,39512223,257,216,139,313,128,148,42,257,825,1637,806,128,148,7065
CO,5758736,112,86,61,33,23,29,0,758,642,563,495,561,429,0
CT,3565287,29,0,98,28,27,15,6,771,1502,98,479,27,15,6
DC,705749,21,6,32,8,9,5,1,451,6,348,15,34,8,17
DE,973764,11,7,8,5,9,8,2,11,7,8,5,9,8,2
FL,21477737,172,138,130,76,128,45,25,1411,4709,337,308,285,256,25
GA,10617423,93,87,133,90,51,25,22,863,591,422,233,1311,25,22
HI,1415872,11,11,10,2,4,3,5,139,11,31,2,93,3,5
IA,3155070,22,23,7,9,6,1,4,166,407,559,9,6,1,4
ID,1787065,11,8,12,2,2,2,0,295,290,131,2,113,81,91
IL,12671821,296,168,163,134,129,66,29,1783,1792,971,962,423,408,483
IN,6732219,75,47,23,17,9,6,5,586,232,151,170,25,14,13
KS,2913314,9,11,10,18,1,4,3,9,11,10,18,35,216,31
KY,4467673,45,7,12,9,4,1,5,758,122,138,100,59,61,95
LA,4648794,257,107,126,107,103,22,25,481,1612,126,123,103,98,32
MA,6892503,121,112,85,73,38,21,33,677,1004,877,803,482,434,615
MD,6045680,54,41,42,22,28,20,6,54,41,42,22,28,20,6
ME,1344212,16,16,4,10,11,15,14,16,16,260,334,367,539,673
MI,9986857,799,804,943,745,872,764,707,799,1045,990,745,872,764,707
MN,5639632,22,24,16,18,23,67,51,559,211,792,264,409,437,452
MO,6137428,17,26,23,11,5,2,1,17,26,61,55,46,43,42
MS,2976149,67,60,30,16,13,9,2,419,60,143,73,111,91,193
MT,1068778,11,4,4,2,2,1,0,11,215,170,262,196,105,95
NC,10488084,71,47,40,34,23,7,1,1091,1996,688,621,1313,178,69
ND,762062,0,8,5,9,5,0,0,119,341,307,225,48,97,28
NE,1934408,10,6,5,3,3,3,1,10,116,5,34,3,36,90
NH,1359711,10,11,5,13,9,4,0,215,228,124,108,158,84,0
NJ,8882190,587,437,148,315,160,89,80,587,437,148,315,160,89,80
NM,2096829,0,14,8,7,5,6,4,951,14,1009,436,1077,683,84
NV,3080156,30,15,8,23,5,10,18,64,392,366,1458,5,10,18
NY,19453561,4812,3254,2950,1770,682,750,221,11152,9756,7193,5917,6709,963,221
OH,11689100,104,78,50,31,21,17,14,104,78,50,31,21,17,14
OK,3956971,14,4,5,15,12,7,1,109,22,72,88,131,73,56
OR,4217737,47,0,26,13,28,8,3,861,0,674,211,429,110,159
PA,12801989,108,103,83,52,37,20,13,1198,1192,966,421,308,209,465
PR,3193694,2,7,9,0,0,0,0,40,29,58,25,18,4,0
RI,1059361,25,14,13,17,11,11,2,263,123,193,249,111,153,91
SC,5148714,43,71,21,0,27,5,9,211,422,250,0,272,76,81
SD,884659,7,0,3,0,0,1,1,49,28,112,0,0,57,167
TN,6829174,134,143,74,56,25,21,13,134,2709,214,56,25,60,113
TX,28995881,30,110,51,60,19,7,1,2204,1135,2871,388,620,1204,1
UT,3205958,45,24,34,15,12,12,11,1084,389,587,1317,12,12,11
VA,8535519,67,38,20,17,10,16,6,480,427,382,628,240,523,75
VT,623989,24,8,16,7,2,2,5,124,123,193,127,56,94,82
WA,7614893,186,194,303,333,289,264,300,1846,2236,3817,4127,4537,4551,4696
WI,5822434,110,80,61,53,38,27,19,1602,1173,1263,615,539,534,191
WV,1792147,1,4,5,1,1,0,0,55,111,76,21,42,0,42
WY,578759,1,4,1,3,5,7,0,1,107,60,93,83,95,0
